Trial	Experiment	Cond	RotCfg	TransDeg	RespDeg	RespIndex	RespDigit	RTf	OnsetFrame	TransStartFrame	TransEndFrame	TotalFrames	SeedA0	SeedA1	SeedB2	SeedB3	DelayedFieldColor	DelayedFieldDepth	SwapType	LateralShiftDir	EndKey	Device	MkHash32	ColorHash32	DepthHash32	MotionTypeByFrame_SubfieldCodes	ColorByFrame_SubfieldCodes	DepthByFrame_SubfieldCodes
419	SubfieldSwap_HighDens_v1	CUED	0	45	45	1	9	69	68	95	102	138	233480438	1347534168	594484468	1724460579	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
420	SubfieldSwap_HighDens_v1	CUED	1	270	270	4	2	67	68	95	102	138	190471356	1509973474	1867934299	888531475	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
421	SubfieldSwap_HighDens_v1	CUED	0	270	45	1	9	67	68	95	102	138	384056976	546594253	596103132	1370467875	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
422	SubfieldSwap_HighDens_v1	UNCUED	1	315	315	3	3	88	68	95	102	138	652173137	1468754809	1178695840	2097142656	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
423	SubfieldSwap_HighDens_v1	CUED	1	270	90	0	8	68	68	95	102	138	1974031726	2102052902	129209638	509658742	G	N	Da			XR Controller	A17DA62D	52D3C1E4	C06EAC7C			
424	SubfieldSwap_HighDens_v1	CUED	0	315	270	4	2	77	68	95	102	138	2124395915	642073416	1978846066	332614717	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
425	SubfieldSwap_HighDens_v1	CUED	1	90	90	0	8	96	68	95	102	138	1718655787	683005616	110339226	1113641147	R	N	D			XR Controller	8746324D	0CCFD9A4	C06EAC7C			
426	SubfieldSwap_HighDens_v1	CUED	0	0	0	2	6	81	68	95	102	138	1482247000	552725646	113434217	1504343724	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
427	SubfieldSwap_HighDens_v1	UNCUED	0	135	180	6	4	142	68	95	102	138	439149819	403489525	582592057	964046660	G	N	Db			XR Controller	C63C3155	C96A68AC	C06EAC7C			
428	SubfieldSwap_HighDens_v1	CUED	0	45	90	0	8	77	68	95	102	138	1123950692	1473517363	1452537954	1496368809	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
429	SubfieldSwap_HighDens_v1	UNCUED	0	270	90	0	8	60	68	95	102	138	197661027	52073498	355890022	1418000318	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
430	SubfieldSwap_HighDens_v1	CUED	0	225	225	5	1	70	68	95	102	138	1485821176	1004835699	1918464196	989064623	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
431	SubfieldSwap_HighDens_v1	CUED	0	90	90	0	8	76	68	95	102	138	1447886636	2001159447	100108865	359035080	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
432	SubfieldSwap_HighDens_v1	CUED	0	135	0	2	6	92	68	95	102	138	983860591	1988495809	1359245106	2044322671	R	N	Da			XR Controller	FBC2BEF5	12A26044	C06EAC7C			
433	SubfieldSwap_HighDens_v1	CUED	0	180	180	6	4	72	68	95	102	138	593900957	247795629	538243641	1344470750	R	N	N			XR Controller	B6D3C11D	97D7D86C	C06EAC7C			
434	SubfieldSwap_HighDens_v1	UNCUED	1	45	45	1	9	96	68	95	102	138	856731417	340767393	1190622741	542840470	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
435	SubfieldSwap_HighDens_v1	CUED	1	270	180	6	4	68	68	95	102	138	848328654	1531720405	2020184198	858785055	G	N	D			XR Controller	8746324D	54CC5C84	C06EAC7C			
436	SubfieldSwap_HighDens_v1	CUED	1	315	315	3	3	75	68	95	102	138	1872134303	1050709247	659341020	373846151	G	N	D			XR Controller	8746324D	54CC5C84	C06EAC7C			
437	SubfieldSwap_HighDens_v1	CUED	0	135	135	7	7	128	68	95	102	138	796312383	519322400	1814020621	1225559678	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
438	SubfieldSwap_HighDens_v1	CUED	1	270	135	7	7	76	68	95	102	138	701927334	1579940858	659928015	515176870	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
439	SubfieldSwap_HighDens_v1	CUED	0	90	270	4	2	78	68	95	102	138	1687633316	677561959	338067319	1084487090	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
440	SubfieldSwap_HighDens_v1	CUED	0	315	315	3	3	82	68	95	102	138	33561717	173789782	1447790192	921470524	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
441	SubfieldSwap_HighDens_v1	CUED	0	0	0	2	6	77	68	95	102	138	981224747	485026441	194214037	1374783239	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
442	SubfieldSwap_HighDens_v1	CUED	1	45	90	0	8	72	68	95	102	138	720260110	154734603	2096978881	1717012904	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
443	SubfieldSwap_HighDens_v1	UNCUED	1	45	90	0	8	66	68	95	102	138	1912350669	1614265012	1823628431	1369098739	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
444	SubfieldSwap_HighDens_v1	UNCUED	1	180	315	3	3	71	68	95	102	138	492707317	1462687192	1271992587	1683523183	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
445	SubfieldSwap_HighDens_v1	UNCUED	1	225	90	0	8	77	68	95	102	138	1631187542	734661146	369662298	1497349155	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
446	SubfieldSwap_HighDens_v1	CUED	0	180	0	2	6	87	68	95	102	138	1730229526	443817133	395236076	1921511518	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
447	SubfieldSwap_HighDens_v1	UNCUED	0	0	0	2	6	75	68	95	102	138	1077077715	2125538781	778750088	1031313693	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
448	SubfieldSwap_HighDens_v1	CUED	0	45	45	1	9	75	68	95	102	138	888192307	2030972902	1864720048	1496390831	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
449	SubfieldSwap_HighDens_v1	UNCUED	0	225	225	5	1	87	68	95	102	138	578297347	1092080270	1564065634	441626846	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
450	SubfieldSwap_HighDens_v1	CUED	1	270	270	4	2	76	68	95	102	138	1252440495	1608198628	963595439	1587926236	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
451	SubfieldSwap_HighDens_v1	CUED	1	0	270	4	2	85	68	95	102	138	996152210	200339940	407140260	768087600	G	N	Da			XR Controller	A17DA62D	52D3C1E4	C06EAC7C			
452	SubfieldSwap_HighDens_v1	UNCUED	0	45	45	1	9	85	68	95	102	138	1450550532	1323643975	184150523	976738852	R	N	D			XR Controller	DF27312D	0CCFD9A4	C06EAC7C			
453	SubfieldSwap_HighDens_v1	CUED	0	180	45	1	9	155	68	95	102	138	1862778383	990969089	1565164305	169301520	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
454	SubfieldSwap_HighDens_v1	CUED	1	225	225	5	1	79	68	95	102	138	1740896366	899036591	1059263984	1935109524	R	N	D			XR Controller	8746324D	0CCFD9A4	C06EAC7C			
455	SubfieldSwap_HighDens_v1	UNCUED	0	90	90	0	8	76	68	95	102	138	464209217	1599557984	1140867158	1487750328	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
456	SubfieldSwap_HighDens_v1	CUED	1	315	315	3	3	77	68	95	102	138	136653528	785724499	945616199	213242235	R	N	D			XR Controller	8746324D	0CCFD9A4	C06EAC7C			
457	SubfieldSwap_HighDens_v1	UNCUED	0	225	225	5	1	92	68	95	102	138	1429056	1356430473	269192820	2132602998	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
458	SubfieldSwap_HighDens_v1	UNCUED	0	270	45	1	9	71	68	95	102	138	884618446	675042813	1490798501	1085246838	R	N	D			XR Controller	DF27312D	0CCFD9A4	C06EAC7C			
459	SubfieldSwap_HighDens_v1	CUED	0	180	180	6	4	82	68	95	102	138	118256571	1748548479	1643288790	511249661	R	N	D			XR Controller	8BF1C825	0CCFD9A4	C06EAC7C			
460	SubfieldSwap_HighDens_v1	CUED	0	90	90	0	8	67	68	95	102	138	1883355823	580354410	183154667	1929487111	R	N	Da			XR Controller	FBC2BEF5	12A26044	C06EAC7C			
461	SubfieldSwap_HighDens_v1	CUED	0	135	45	1	9	75	68	95	102	138	1647721578	1641360162	199083557	287879585	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
462	SubfieldSwap_HighDens_v1	UNCUED	1	0	90	0	8	65	68	95	102	138	2145322271	952552224	358937275	1795020126	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
463	SubfieldSwap_HighDens_v1	CUED	0	270	315	3	3	63	68	95	102	138	1939990532	1863819733	1079202949	2103473549	G	N	D			XR Controller	8BF1C825	54CC5C84	C06EAC7C			
464	SubfieldSwap_HighDens_v1	UNCUED	1	315	315	3	3	72	68	95	102	138	1143766308	1664541028	1924731749	865584194	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
465	SubfieldSwap_HighDens_v1	UNCUED	1	45	270	4	2	61	68	95	102	138	2131391001	1136004416	182914381	1739808818	R	N	Da			XR Controller	4E483D25	12A26044	C06EAC7C			
466	SubfieldSwap_HighDens_v1	UNCUED	0	0	135	7	7	68	68	95	102	138	334137382	782144465	365995214	602620612	R	N	Da			XR Controller	C4EFBD4D	12A26044	C06EAC7C			
467	SubfieldSwap_HighDens_v1	UNCUED	1	270	270	4	2	66	68	95	102	138	2089192102	741058297	1421415238	404710690	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
468	SubfieldSwap_HighDens_v1	UNCUED	0	315	315	3	3	70	68	95	102	138	950452457	295478899	1841998250	173766143	G	N	Db			XR Controller	C63C3155	C96A68AC	C06EAC7C			
469	SubfieldSwap_HighDens_v1	UNCUED	0	135	90	0	8	57	68	95	102	138	1738427201	634437518	1066762138	1726183326	R	N	Da			XR Controller	C4EFBD4D	12A26044	C06EAC7C			
470	SubfieldSwap_HighDens_v1	UNCUED	1	225	0	2	6	63	68	95	102	138	1976114686	1087128867	859657472	243207803	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
471	SubfieldSwap_HighDens_v1	UNCUED	1	45	45	1	9	90	68	95	102	138	1753008217	597649681	573252951	446886990	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
472	SubfieldSwap_HighDens_v1	UNCUED	1	270	135	7	7	133	68	95	102	138	1915995000	1965742038	1394801528	287416455	R	N	D			XR Controller	BE1933F5	0CCFD9A4	C06EAC7C			
473	SubfieldSwap_HighDens_v1	CUED	0	135	135	7	7	83	68	95	102	138	404006288	1846142721	1850756753	395617797	G	N	Da			XR Controller	FBC2BEF5	52D3C1E4	C06EAC7C			
474	SubfieldSwap_HighDens_v1	CUED	1	225	225	5	1	71	68	95	102	138	571305636	684107660	582561337	2022519622	R	N	D			XR Controller	8746324D	0CCFD9A4	C06EAC7C			
475	SubfieldSwap_HighDens_v1	UNCUED	0	225	225	5	1	63	68	95	102	138	137681126	296008178	1826968704	1503943029	R	N	Da			XR Controller	C4EFBD4D	12A26044	C06EAC7C			
476	SubfieldSwap_HighDens_v1	CUED	1	90	90	0	8	79	68	95	102	138	366634792	768633167	319953628	938354939	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
477	SubfieldSwap_HighDens_v1	UNCUED	0	90	90	0	8	71	68	95	102	138	664622609	1969007649	743601273	807664401	G	N	N			XR Controller	C9F1B22D	BBE350AC	C06EAC7C			
478	SubfieldSwap_HighDens_v1	CUED	0	270	0	2	6	75	68	95	102	138	1873925612	2057974707	685792976	2052623632	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
479	SubfieldSwap_HighDens_v1	UNCUED	0	315	45	1	9	67	68	95	102	138	141784151	1812042634	1532212556	672639561	R	N	D			XR Controller	DF27312D	0CCFD9A4	C06EAC7C			
480	SubfieldSwap_HighDens_v1	CUED	0	315	270	4	2	98	68	95	102	138	1464544874	299900854	1794417842	1041020188	R	N	Da			XR Controller	FBC2BEF5	12A26044	C06EAC7C			
481	SubfieldSwap_HighDens_v1	CUED	0	90	90	0	8	72	68	95	102	138	635390461	1555380960	773811292	525752526	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
482	SubfieldSwap_HighDens_v1	CUED	1	45	90	0	8	81	68	95	102	138	446962508	1236924561	1151092118	386975961	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
483	SubfieldSwap_HighDens_v1	UNCUED	0	90	90	0	8	87	68	95	102	138	562751465	1883511038	1674118996	1674325368	R	N	Da			XR Controller	C4EFBD4D	12A26044	C06EAC7C			
484	SubfieldSwap_HighDens_v1	UNCUED	0	0	0	2	6	93	68	95	102	138	1384734736	841654010	228763627	1578206183	G	N	D			XR Controller	DF27312D	54CC5C84	C06EAC7C			
485	SubfieldSwap_HighDens_v1	CUED	1	135	135	7	7	76	68	95	102	138	1081599848	1668089048	937076146	821689805	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
486	SubfieldSwap_HighDens_v1	UNCUED	1	180	180	6	4	77	68	95	102	138	1798057319	1999308245	2077645214	309382042	R	N	Db			XR Controller	792A361D	EAFFC16C	C06EAC7C			
487	SubfieldSwap_HighDens_v1	UNCUED	0	180	180	6	4	81	68	95	102	138	1942869619	1284410127	248788423	270249595	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
488	SubfieldSwap_HighDens_v1	CUED	0	180	225	5	1	82	68	95	102	138	473106302	1176580532	1169295828	1411229685	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
489	SubfieldSwap_HighDens_v1	UNCUED	0	90	90	0	8	77	68	95	102	138	2138826465	772875715	1279690740	1821708015	R	N	Db			XR Controller	C63C3155	EAFFC16C	C06EAC7C			
490	SubfieldSwap_HighDens_v1	CUED	1	135	90	0	8	72	68	95	102	138	1610248200	1938813311	1447745913	733205910	G	N	Db			XR Controller	8C48272D	C96A68AC	C06EAC7C			
491	SubfieldSwap_HighDens_v1	CUED	0	315	45	1	9	72	68	95	102	138	603411509	1090698723	1614952100	1889140617	G	N	Db			XR Controller	4478E765	C96A68AC	C06EAC7C			
492	SubfieldSwap_HighDens_v1	UNCUED	1	225	225	5	1	70	68	95	102	138	2120708382	1094159274	1189077480	1925081937	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
493	SubfieldSwap_HighDens_v1	CUED	1	315	315	3	3	75	68	95	102	138	796882785	241606560	1203774159	611700054	R	N	N			XR Controller	8892A655	97D7D86C	C06EAC7C			
494	SubfieldSwap_HighDens_v1	CUED	1	225	45	1	9	82	68	95	102	138	556556246	466234004	1866183891	792908560	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
495	SubfieldSwap_HighDens_v1	UNCUED	0	270	315	3	3	97	68	95	102	138	2007699248	921459816	669761823	138709117	G	N	D			XR Controller	DF27312D	54CC5C84	C06EAC7C			
496	SubfieldSwap_HighDens_v1	UNCUED	0	270	225	5	1	100	68	95	102	138	2114868358	1260225039	808716309	1738365177	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
497	SubfieldSwap_HighDens_v1	CUED	0	225	225	5	1	65	68	95	102	138	1690261249	1728531816	46094805	1723275240	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
498	SubfieldSwap_HighDens_v1	CUED	1	225	225	5	1	66	68	95	102	138	2085050367	370428491	568232167	225578798	G	N	Da			XR Controller	A17DA62D	52D3C1E4	C06EAC7C			
499	SubfieldSwap_HighDens_v1	CUED	0	225	270	4	2	63	68	95	102	138	2121479927	754174398	1310952945	371007054	G	N	D			XR Controller	8BF1C825	54CC5C84	C06EAC7C			
500	SubfieldSwap_HighDens_v1	UNCUED	0	0	0	2	6	66	68	95	102	138	753166997	794940848	805394419	1017736647	G	N	Da			XR Controller	C4EFBD4D	52D3C1E4	C06EAC7C			
501	SubfieldSwap_HighDens_v1	UNCUED	1	180	180	6	4	126	68	95	102	138	405224950	974523401	1022578726	1926206426	G	N	N			XR Controller	06CF5C65	BBE350AC	C06EAC7C			
502	SubfieldSwap_HighDens_v1	UNCUED	1	135	0	2	6	67	68	95	102	138	966698648	775697070	1873380657	1825773164	R	N	N			XR Controller	06CF5C65	97D7D86C	C06EAC7C			
503	SubfieldSwap_HighDens_v1	CUED	0	135	315	3	3	63	68	95	102	138	1622297071	180420918	93489367	1164689872	G	N	D			XR Controller	8BF1C825	54CC5C84	C06EAC7C			
504	SubfieldSwap_HighDens_v1	UNCUED	1	45	45	1	9	79	68	95	102	138	1391721727	1294312231	1262628039	1644343913	G	N	Db			XR Controller	792A361D	C96A68AC	C06EAC7C			
505	SubfieldSwap_HighDens_v1	CUED	0	0	45	1	9	73	68	95	102	138	1887790633	209543348	1191590044	1442425897	G	N	N			XR Controller	B6D3C11D	BBE350AC	C06EAC7C			
506	SubfieldSwap_HighDens_v1	CUED	1	180	180	6	4	71	68	95	102	138	1397663302	1437938039	179938340	1381475343	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
507	SubfieldSwap_HighDens_v1	CUED	1	315	315	3	3	71	68	95	102	138	1264538558	703636274	1581995591	1630088774	R	N	Db			XR Controller	8C48272D	EAFFC16C	C06EAC7C			
508	SubfieldSwap_HighDens_v1	CUED	1	45	90	0	8	71	68	95	102	138	1543285978	1740400588	751128997	2048246092	R	N	Da			XR Controller	A17DA62D	12A26044	C06EAC7C			
509	SubfieldSwap_HighDens_v1	UNCUED	0	135	180	6	4	74	68	95	102	138	1312397761	682239629	1852159178	783113029	R	N	N			XR Controller	C9F1B22D	97D7D86C	C06EAC7C			
510	SubfieldSwap_HighDens_v1	CUED	0	270	270	4	2	83	68	95	102	138	825908213	740560311	980226024	441318884	R	N	Db			XR Controller	4478E765	EAFFC16C	C06EAC7C			
511	SubfieldSwap_HighDens_v1	UNCUED	1	180	270	4	2	77	68	95	102	138	1302205490	1154108930	299408053	1750572747	G	N	D			XR Controller	BE1933F5	54CC5C84	C06EAC7C			
